filename,tau,delta_p,dP_L,v,mu,rho,d,phi,f,Re_p,f_ergun,regime_true,steps,converged,stalled
ergun_comb_phi0.214_d6_Re2.8e-04,,,0.0003505741748838982,7.660779289516314e-06,0.1666567055,1.0,6,0.21363636363636362,35841425.17439696,0.0002758045384324358,34491568.244589135,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re4.4e-04,,,0.0005243086591909175,1.2016705260093886e-05,0.1666567055,1.0,6,0.21363636363636362,21785496.516017772,0.0004326272461960033,21988798.15450763,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re7.0e-04,,,0.0007916703186809423,1.873587428271572e-05,0.1666567055,1.0,6,0.21363636363636362,13531554.335903723,0.0006745317889191942,14103097.126497222,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.1e-03,,,0.00157352990269886,3.39175098720192e-05,0.1666567055,1.0,6,0.21363636363636362,8206884.675798662,0.001221103337075838,7790548.257290724,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.8e-03,,,0.002006923135779086,4.872230045837439e-05,0.1666567055,1.0,6,0.21363636363636362,5072550.9587851,0.00175410765425365,5423349.973608105,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re2.9e-03,,,0.003403829158356757,7.737273583611084e-05,0.1666567055,1.0,6,0.21363636363636362,3411482.1073043244,0.00278558497615726,3415184.013335715,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re4.6e-03,,,0.005405548681807826,0.0001273916473676897,0.1666567055,1.0,6,0.21363636363636362,1998522.8855070518,0.004586373419016964,2074305.461892752,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re7.3e-03,,,0.009248696805988553,0.0001955760884360056,0.1666567055,1.0,6,0.21363636363636362,1450775.7280390987,0.007041160012706681,1351181.6055096616,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.2e-02,,,0.01422750181389952,0.00032911910028587244,0.1666567055,1.0,6,0.21363636363636362,788086.2055423495,0.011848995789222744,802984.8786906905,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.9e-02,,,0.02210226481674595,0.0005152085057319111,0.1666567055,1.0,6,0.21363636363636362,499599.4824927349,0.018548614801409635,513003.80657323194,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.0e-02,,,0.03361359188386517,0.000758568078496313,0.1666567055,1.0,6,0.21363636363636362,350491.1424482255,0.02731008306760197,348470.06980906246,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re4.8e-02,,,0.05370895466867279,0.001281414688203642,0.1666567055,1.0,6,0.21363636363636362,196254.01693069874,0.0461336860473451,206343.8681207954,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re7.6e-02,,,0.09482020783753801,0.002073411969351078,0.1666567055,1.0,6,0.21363636363636362,132336.89806951504,0.07464729234136017,127579.00802596749,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.2e-01,,,0.13384741061425803,0.0032596175886680026,0.1666567055,1.0,6,0.21363636363636362,75583.66018916616,0.11735324704356415,81203.16284845526,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.9e-01,,,0.25213362880228224,0.005497226886940348,0.1666567055,1.0,6,0.21363636363636362,50060.444424308094,0.1979119965361495,48207.40878924897,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.1e-01,,,0.3807899986351866,0.008369570600855535,0.1666567055,1.0,6,0.21363636363636362,32615.97978330368,0.3013225507756915,31711.597376370628,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re5.0e-01,,,0.6142072534258266,0.013639145599688532,0.1666567055,1.0,6,0.21363636363636362,19810.336846877926,0.4910385894921653,19514.138529074608,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re7.9e-01,,,0.982535118889024,0.021161565061000667,0.1666567055,1.0,6,0.21363636363636362,13164.481689937767,0.7618618763947904,12627.509142823013,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.3e+00,,,1.6868322868461207,0.03639515044599065,0.1666567055,1.0,6,0.21363636363636362,7640.75224165319,1.3103037289786332,7401.201837526535,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re2.0e+00,,,2.142789439907735,0.057020471831010285,0.1666567055,1.0,6,0.21363636363636362,3954.295626847641,2.052859679180816,4775.106351674512,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.2e+00,,,4.161721786171303,0.09026966278714693,0.1666567055,1.0,6,0.21363636363636362,3064.366134581425,3.249902097235935,3068.2673040553373,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re5.2e+00,,,6.540407613816139,0.14243611420559885,0.1666567055,1.0,6,0.21363636363636362,1934.2643675161648,5.12800659697184,1996.2211769997414,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re8.2e+00,,,11.548459869223697,0.22890069977311164,0.1666567055,1.0,6,0.21363636363636362,1322.455536640775,8.240917726761793,1295.48402946098,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.3e+01,,,18.597249198550113,0.36214188472845343,0.1666567055,1.0,6,0.21363636363636362,850.8293169464137,13.037887085621769,870.7698869083019,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re2.1e+01,,,33.35499545332889,0.6049614474263406,0.1666567055,1.0,6,0.21363636363636362,546.8355468277482,21.77991382745799,577.9090289522255,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.4e+01,,,64.57221206823293,0.9605434001467006,0.1666567055,1.0,6,0.21363636363636362,419.91649052126303,34.58162924551634,416.22052843477536,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re5.4e+01,,,111.9169275402341,1.4521314660492168,0.1666567055,1.0,6,0.21363636363636362,318.4455298803982,52.27985738800832,323.09633657591957,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re8.6e+01,,,235.28147964995537,2.3114712041678023,0.1666567055,1.0,6,0.21363636363636362,264.21776720090145,83.21793703648375,255.448395060458,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.4e+02,,,500.7660660133933,3.8352838950377666,0.1666567055,1.0,6,0.21363636363636362,204.26365956988127,138.0784727574409,210.03021828923494,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re2.2e+02,,,1083.7593548624907,5.865350545853027,0.1666567055,1.0,6,0.21363636363636362,189.01495338267281,211.16524036362978,186.1849111195814,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.5e+02,,,2759.3922768720913,9.965934808085718,0.1666567055,1.0,6,0.21363636363636362,166.69731741635263,358.79509719766,167.64883347870992,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re5.6e+02,,,6340.499040857426,15.66335890493192,0.1666567055,1.0,6,0.21363636363636362,155.06182565541957,563.9146240628855,158.00477753188943,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re8.9e+02,,,15283.674920153046,24.75736572949937,0.1666567055,1.0,6,0.21363636363636362,149.61329147245465,891.3184376910428,151.80822610441228,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.4e+03,,,36203.13513024169,39.814836924715216,0.1666567055,1.0,6,0.21363636363636362,137.02744159020978,1433.4198004909638,147.77189502711147,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re2.3e+03,,,98845.27402952996,64.26829774767934,0.1666567055,1.0,6,0.21363636363636362,143.5864856358888,2313.797007622211,145.2467710358442,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.6e+03,,,243973.4312763632,101.7807908383598,0.1666567055,1.0,6,0.21363636363636362,141.30650097524907,3664.3274760412137,143.731475217753,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re5.8e+03,,,594685.4208687374,162.38927365987854,0.1666567055,1.0,6,0.21363636363636362,135.30812108982752,5846.363271349266,142.76254083608077,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re9.2e+03,,,1541945.574622222,266.23584868779113,0.1666567055,1.0,6,0.21363636363636362,130.52305477590892,9585.063423246098,142.12786433367933,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.5e+04,,,3783445.180948107,397.7617309748334,0.1666567055,1.0,6,0.21363636363636362,143.48044082240196,14320.278195160892,141.79968909613706,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re2.4e+04,,,11218473.124329062,684.876126658526,0.1666567055,1.0,6,0.21363636363636362,143.5029888236295,24657.01423547675,141.52120265340213,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.8e+04,,,23699897.62714937,1039.232620105714,0.1666567055,1.0,6,0.21363636363636362,131.66555679636167,37414.61048283043,141.38964996986013,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re6.0e+04,,,65046310.10881552,1662.8016505597313,0.1666567055,1.0,6,0.21363636363636362,141.1539454638621,59864.437337976706,141.29430112521598,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re9.6e+04,,,191769815.78019556,2810.273113736195,0.1666567055,1.0,6,0.21363636363636362,145.6915770987092,101175.87907326758,141.22941721231115,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.5e+05,,,432588466.40547204,4075.5846887839775,0.1666567055,1.0,6,0.21363636363636362,156.2594684193718,146729.81839727933,141.2002266040433,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re2.5e+05,,,1021454982.420911,6735.278095416238,0.1666567055,1.0,6,0.21363636363636362,135.10126552794543,242484.5040063355,141.17462481959268,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re3.9e+05,,,3038714560.785053,11379.078701269164,0.1666567055,1.0,6,0.21363636363636362,140.80787843253194,409671.31807135703,141.1586146827176,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re6.3e+05,,,7035137781.192843,17198.670803434732,0.1666567055,1.0,6,0.21363636363636362,142.70332427484345,619189.1560019371,141.15075735847645,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d6_Re1.0e+06,,,20065138691.375153,28489.14778115887,0.1666567055,1.0,6,0.21363636363636362,148.3318797048074,1025670.6213777472,141.1446686937251,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.0e-06,,,2.801801429664436e-07,1.5992100410472825e-08,0.1666567055,1.0,10,0.21363636363636362,10955352012.111917,9.595833760480057e-07,9913565101.906128,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.6e-06,,,4.2603988089039363e-07,2.7387294114903067e-08,0.1666567055,1.0,10,0.21363636363636362,5680047964.643156,1.6433358641487765e-06,5788769400.823604,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.6e-06,,,6.266568810747971e-07,4.148931549011322e-08,0.1666567055,1.0,10,0.21363636363636362,3640468465.5105543,2.4895077198146837e-06,3821194210.15227,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re4.1e-06,,,1.0463179048471716e-06,6.81710151347115e-08,0.1666567055,1.0,10,0.21363636363636362,2251459477.9510965,4.090505385318054e-06,2325603272.6877875,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re6.5e-06,,,1.750524806072088e-06,1.0602705487307736e-07,0.1666567055,1.0,10,0.21363636363636362,1557165858.7485204,6.362003530249634e-06,1495266858.3725543,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.0e-05,,,2.7232609519994008e-06,1.7519505045326557e-07,0.1666567055,1.0,10,0.21363636363636362,887249154.0409845,1.0512331317701798e-05,904927111.7787906,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.7e-05,,,4.803478923774445e-06,2.8296203215093365e-07,0.1666567055,1.0,10,0.21363636363636362,599928588.4433011,1.69787366972122e-05,560282823.1378512,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.7e-05,,,6.581529131661956e-06,4.2785005745972756e-07,0.1666567055,1.0,10,0.21363636363636362,359537023.44651085,2.567253781815143e-05,370547540.89427674,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re4.2e-05,,,1.1939054699023882e-05,7.264783902398912e-07,0.1666567055,1.0,10,0.21363636363636362,226216636.73578057,4.35913087361427e-05,218229242.52138206,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re6.8e-05,,,1.9083689772228796e-05,1.1357556051514878e-06,0.1666567055,1.0,10,0.21363636363636362,147942369.53842485,6.814940939484057e-05,139588909.6691355,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.1e-04,,,2.567792558700838e-05,1.7439858903740332e-06,0.1666567055,1.0,10,0.21363636363636362,84425570.10831848,0.00010464540776452787,90906109.55718473,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.7e-04,,,4.473205056449457e-05,2.8042798218981823e-06,0.1666567055,1.0,10,0.21363636363636362,56882164.38240824,0.0001682668461184829,56534701.28890873,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.8e-04,,,6.94521937240562e-05,4.4887836690081375e-06,0.1666567055,1.0,10,0.21363636363636362,34468994.65225776,0.00026934311797062,35319002.09387312,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re4.4e-04,,,0.00010961074966268425,7.131608169826449e-06,0.1666567055,1.0,10,0.21363636363636362,21551534.619247206,0.00042792206580769405,22230572.54764698,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re7.0e-04,,,0.00018378429864732788,1.138123034532433e-05,0.1666567055,1.0,10,0.21363636363636362,14188287.465227645,0.0006829146364785382,13929981.887938013,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.1e-03,,,0.00029698655330317526,1.9187869413103493e-05,0.1666567055,1.0,10,0.21363636363636362,8066465.448428983,0.001151340976982381,8262586.68706748,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.8e-03,,,0.0004580253865233512,2.974127952625163e-05,0.1666567055,1.0,10,0.21363636363636362,5178097.842470342,0.001784583430773005,5330736.483131162,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.9e-03,,,0.0007734984807917287,4.857037931496734e-05,0.1666567055,1.0,10,0.21363636363636362,3278811.689510173,0.002914396943660172,3264244.2475047694,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re4.6e-03,,,0.001202231783060503,8.009580080708222e-05,0.1666567055,1.0,10,0.21363636363636362,1873996.2149180167,0.004806035290736155,1979504.9057898594,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re7.3e-03,,,0.0019988340501754212,0.00012329701345244846,0.1666567055,1.0,10,0.21363636363636362,1314836.1162898985,0.007398262979130381,1285968.9250469941,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.2e-02,,,0.003146331200654315,0.00019271844696508794,0.1666567055,1.0,10,0.21363636363636362,847145.2158682703,0.011563797951417439,822785.4062202898,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.9e-02,,,0.005254443887904083,0.0002980347877849356,0.1666567055,1.0,10,0.21363636363636362,591551.8806642425,0.017883156089686148,532088.1857925636,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.0e-02,,,0.007928792655808297,0.0004774344890930564,0.1666567055,1.0,10,0.21363636363636362,347839.96907136345,0.02864778153754254,332204.96802473866,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re4.8e-02,,,0.012900458473350676,0.0007676830862843554,0.1666567055,1.0,10,0.21363636363636362,218897.70110234435,0.04606373826850642,206656.98693587372,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re7.6e-02,,,0.020055128382161422,0.001253619005022528,0.1666567055,1.0,10,0.21363636363636362,127612.82166078765,0.07522163607287485,126605.97490511261,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.2e-01,,,0.0340474645187364,0.0020289136409471133,0.1666567055,1.0,10,0.21363636363636362,82709.92973857342,0.12174209461659576,78280.84675409683,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.9e-01,,,0.04392481819156472,0.0032045643509271125,0.1666567055,1.0,10,0.21363636363636362,42773.22324227035,0.19228535337434186,49613.921369471595,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.1e-01,,,0.081193060310472,0.005051792873737658,0.1666567055,1.0,10,0.21363636363636362,31814.700498210765,0.3031256893373341,31523.80096250044,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re5.0e-01,,,0.1352039913053363,0.0081470289447636,0.1666567055,1.0,10,0.21363636363636362,20369.998353048726,0.48885095384077415,19600.833813189456,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re7.9e-01,,,0.21652459059433227,0.013594286061973302,0.1666567055,1.0,10,0.21363636363636362,11716.406124980434,0.8157059160138804,11803.294447750492,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.3e+00,,,0.34835329974052953,0.02014231411319669,0.1666567055,1.0,10,0.21363636363636362,8586.203945926954,1.2086110818503304,8012.064493071867,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.0e+00,,,0.5596162627863432,0.034755093634189306,0.1666567055,1.0,10,0.21363636363636362,4632.905066337441,2.085430257961586,4702.732262168493,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.2e+00,,,0.9373753394632885,0.05724873692835732,0.1666567055,1.0,10,0.21363636363636362,2860.1032087312046,3.435129523087646,2910.4318846907995,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re5.2e+00,,,1.4014177062013555,0.08296059430467123,0.1666567055,1.0,10,0.21363636363636362,2036.2162133502245,4.977933174412309,2052.1478162008484,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re8.2e+00,,,2.4124878717990854,0.14161848584879833,0.1666567055,1.0,10,0.21363636363636362,1202.888146569145,8.497617028004813,1260.6130194866598,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.3e+01,,,4.247802592905368,0.23221434713317773,0.1666567055,1.0,10,0.21363636363636362,787.7460393780583,13.933693603056236,823.8611954436026,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.1e+01,,,7.744254954819378,0.35999104744602467,0.1666567055,1.0,10,0.21363636363636362,597.5802577650277,21.60075385901737,581.5316965305841,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.4e+01,,,13.916306291378396,0.5562106974151881,0.1666567055,1.0,10,0.21363636363636362,449.8267770277508,33.37463654681378,426.16897381932927,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re5.4e+01,,,25.47588219209603,0.8532881639801685,0.1666567055,1.0,10,0.21363636363636362,349.8950421884872,51.20034993012438,326.9327985325168,viscous,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re8.6e+01,,,49.76912763915475,1.4229723244435204,0.1666567055,1.0,10,0.21363636363636362,245.7916479503302,85.38344257882383,252.54917443739254,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.4e+02,,,119.65833002960122,2.329039624504844,0.1666567055,1.0,10,0.21363636363636362,220.591707693303,139.7507299521677,209.20582284015256,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.2e+02,,,281.3564315106318,3.7225057772558197,0.1666567055,1.0,10,0.21363636363636362,203.04209517983244,223.36369641339272,183.72464311366335,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.5e+02,,,643.5322727041446,6.00172752557397,0.1666567055,1.0,10,0.21363636363636362,178.65607218517835,360.1251751357805,167.55090935817236,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re5.6e+02,,,1328.7305181575964,9.131701493011306,0.1666567055,1.0,10,0.21363636363636362,159.3431862869264,547.9348380021412,158.49675052366436,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re8.9e+02,,,3444.134077841988,15.076840541938813,0.1666567055,1.0,10,0.21363636363636362,151.51630359421034,904.6645015995958,151.65077513717907,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.4e+03,,,8618.474266845471,23.89434449233196,0.1666567055,1.0,10,0.21363636363636362,150.95244359770447,1433.746360258631,147.7703834527291,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.3e+03,,,21743.804427316736,38.79310214848448,0.1666567055,1.0,10,0.21363636363636362,144.48624789160513,2327.7252500640893,145.22217008363367,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.6e+03,,,49306.97922894393,59.78432775600836,0.1666567055,1.0,10,0.21363636363636362,137.95380898354188,3587.2740659696024,143.7872381495308,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re5.8e+03,,,133687.20321742623,93.95424866190152,0.1666567055,1.0,10,0.21363636363636362,151.44571501395117,5637.591861666888,142.82279737286285,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re9.2e+03,,,349568.3919306736,153.75288401963576,0.1666567055,1.0,10,0.21363636363636362,147.8718870495968,9225.724435050455,142.16652073697946,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.5e+04,,,721816.269867182,236.81607509729034,0.1666567055,1.0,10,0.21363636363636362,128.70763460753162,14209.813783777834,141.8048532017248,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.4e+04,,,2177129.5965815713,381.0971599707028,0.1666567055,1.0,10,0.21363636363636362,149.90387420052687,22867.196301963548,141.55139994701835,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.8e+04,,,6048073.759911085,648.649044906528,0.1666567055,1.0,10,0.21363636363636362,143.7465774495206,38921.26890187014,141.3798076118944,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re6.0e+04,,,13469710.777520012,979.5632133809304,0.1666567055,1.0,10,0.21363636363636362,140.37615292309127,58777.30574608835,141.29724023703355,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re9.6e+04,,,35030010.91397062,1588.525416005594,0.1666567055,1.0,10,0.21363636363636362,138.81996705062178,95317.22178473005,141.23519634018845,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.5e+05,,,76284497.96648633,2374.719406019012,0.1666567055,1.0,10,0.21363636363636362,135.27317699738276,142491.6806614188,141.20215492690508,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re2.5e+05,,,251789445.41089863,4066.0845375365543,0.1666567055,1.0,10,0.21363636363636362,152.29467334474884,243979.65418418488,141.17438440557427,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re3.9e+05,,,652236374.0574348,6563.529266027499,0.1666567055,1.0,10,0.21363636363636362,151.40149474937206,393835.29431568534,141.15954838522273,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re6.3e+05,,,1481845844.6855273,10311.062509388938,0.1666567055,1.0,10,0.21363636363636362,139.3786286702195,618700.7284497735,141.15076948702296,inertial,0,TRUE,FALSE
ergun_comb_phi0.214_d10_Re1.0e+06,,,3175160465.940475,14825.790952468433,0.1666567055,1.0,10,0.21363636363636362,144.4541204142085,889600.6259087147,141.14608733289455,inertial,0,TRUE,FALSE
ergun_comb_phi0.277_d6_Re1.0e-06,,,5.247326461043742e-07,2.823576513525202e-08,0.1666567055,1.0,6,0.2772727272727272,3949028002.9715614,1.0165483009113734e-06,3615685701.6345577,viscous,0,TRUE,FALSE
ergun_comb_phi0.277_d6_Re1.6e-06,,,7.474858208565489e-07,4.372395526074876e-08,0.1666567055,1.0,6,0.2772727272727272,2345931499.922912,1.574156471996817e-06,2334913495.0021358,viscous,0,TRUE,FALSE
